Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2010-04-30T00:00:00,20100430,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,6,Friday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-01T00:00:00,20110401,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,6,Friday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-04T00:00:00,20110404,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,2,Monday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-05T00:00:00,20110405,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,3,Tuesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-06T00:00:00,20110406,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,4,Wednesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-07T00:00:00,20110407,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,5,Thursday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-08T00:00:00,20110408,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,6,Friday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-11T00:00:00,20110411,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,2,Monday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-12T00:00:00,20110412,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,3,Tuesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-13T00:00:00,20110413,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,4,Wednesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-14T00:00:00,20110414,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,5,Thursday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-15T00:00:00,20110415,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,6,Friday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-18T00:00:00,20110418,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,2,Monday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-19T00:00:00,20110419,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,3,Tuesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-20T00:00:00,20110420,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,4,Wednesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-21T00:00:00,20110421,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,5,Thursday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-22T00:00:00,20110422,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,6,Friday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-25T00:00:00,20110425,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,2,Monday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-26T00:00:00,20110426,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,3,Tuesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-27T00:00:00,20110427,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,4,Wednesday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-28T00:00:00,20110428,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,5,Thursday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2011-04-29T00:00:00,20110429,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,6,Friday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WorkDay,0,None,None,None,Spring/Back to School
2005-04-02T00:00:00,20050402,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-03T00:00:00,20050403,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-09T00:00:00,20050409,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-10T00:00:00,20050410,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-16T00:00:00,20050416,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-17T00:00:00,20050417,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-23T00:00:00,20050423,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-24T00:00:00,20050424,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-04-30T00:00:00,20050430,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-01T00:00:00,20060401,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-02T00:00:00,20060402,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-08T00:00:00,20060408,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-09T00:00:00,20060409,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-15T00:00:00,20060415,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-16T00:00:00,20060416,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-22T00:00:00,20060422,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-23T00:00:00,20060423,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-29T00:00:00,20060429,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,7,Saturday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2006-04-30T00:00:00,20060430,2006,CY 2006,20062,Q2-2006,200604,April 2006,4,April,1,Sunday,2006,FY 2006,4,Q4,20064,Q4-2006,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-01T00:00:00,20070401,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-07T00:00:00,20070407,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-08T00:00:00,20070408,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-14T00:00:00,20070414,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-15T00:00:00,20070415,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-21T00:00:00,20070421,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-22T00:00:00,20070422,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-28T00:00:00,20070428,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,7,Saturday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2007-04-29T00:00:00,20070429,2007,CY 2007,20072,Q2-2007,200704,April 2007,4,April,1,Sunday,2007,FY 2007,4,Q4,20074,Q4-2007,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-05T00:00:00,20080405,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-06T00:00:00,20080406,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-12T00:00:00,20080412,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-13T00:00:00,20080413,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-19T00:00:00,20080419,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-20T00:00:00,20080420,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-26T00:00:00,20080426,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,7,Saturday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2008-04-27T00:00:00,20080427,2008,CY 2008,20082,Q2-2008,200804,April 2008,4,April,1,Sunday,2008,FY 2008,4,Q4,20084,Q4-2008,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-04T00:00:00,20090404,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-05T00:00:00,20090405,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-11T00:00:00,20090411,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-12T00:00:00,20090412,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-18T00:00:00,20090418,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-19T00:00:00,20090419,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-25T00:00:00,20090425,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,7,Saturday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2009-04-26T00:00:00,20090426,2009,CY 2009,20092,Q2-2009,200904,April 2009,4,April,1,Sunday,2009,FY 2009,4,Q4,20094,Q4-2009,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-03T00:00:00,20100403,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-04T00:00:00,20100404,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-10T00:00:00,20100410,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-11T00:00:00,20100411,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-17T00:00:00,20100417,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-18T00:00:00,20100418,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-24T00:00:00,20100424,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,7,Saturday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2010-04-25T00:00:00,20100425,2010,CY 2010,20102,Q2-2010,201004,April 2010,4,April,1,Sunday,2010,FY 2010,4,Q4,20104,Q4-2010,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-02T00:00:00,20110402,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-03T00:00:00,20110403,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-09T00:00:00,20110409,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-10T00:00:00,20110410,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-16T00:00:00,20110416,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-17T00:00:00,20110417,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-23T00:00:00,20110423,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-24T00:00:00,20110424,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,1,Sunday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2011-04-30T00:00:00,20110430,2011,CY 2011,20112,Q2-2011,201104,April 2011,4,April,7,Saturday,2011,FY 2011,4,Q4,20114,Q4-2011,10,April,WeekEnd,0,None,None,None,Spring/Back to School
2005-02-05T00:00:00,20050205,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,7,Saturday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-06T00:00:00,20050206,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,1,Sunday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-12T00:00:00,20050212,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,7,Saturday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-13T00:00:00,20050213,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,1,Sunday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-19T00:00:00,20050219,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,7,Saturday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-20T00:00:00,20050220,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,1,Sunday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-26T00:00:00,20050226,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,7,Saturday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2005-02-27T00:00:00,20050227,2005,CY 2005,20051,Q1-2005,200502,February 2005,2,February,1,Sunday,2005,FY 2005,3,Q3,20053,Q3-2005,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-04T00:00:00,20060204,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,7,Saturday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-05T00:00:00,20060205,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,1,Sunday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-11T00:00:00,20060211,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,7,Saturday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-12T00:00:00,20060212,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,1,Sunday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-18T00:00:00,20060218,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,7,Saturday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-19T00:00:00,20060219,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,1,Sunday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-25T00:00:00,20060225,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,7,Saturday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2006-02-26T00:00:00,20060226,2006,CY 2006,20061,Q1-2006,200602,February 2006,2,February,1,Sunday,2006,FY 2006,3,Q3,20063,Q3-2006,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-03T00:00:00,20070203,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,7,Saturday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-04T00:00:00,20070204,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,1,Sunday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-10T00:00:00,20070210,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,7,Saturday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-11T00:00:00,20070211,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,1,Sunday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-17T00:00:00,20070217,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,7,Saturday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-18T00:00:00,20070218,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,1,Sunday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-24T00:00:00,20070224,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,7,Saturday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2007-02-25T00:00:00,20070225,2007,CY 2007,20071,Q1-2007,200702,February 2007,2,February,1,Sunday,2007,FY 2007,3,Q3,20073,Q3-2007,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-02T00:00:00,20080202,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,7,Saturday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-03T00:00:00,20080203,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,1,Sunday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-09T00:00:00,20080209,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,7,Saturday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-10T00:00:00,20080210,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,1,Sunday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-16T00:00:00,20080216,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,7,Saturday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-17T00:00:00,20080217,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,1,Sunday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-23T00:00:00,20080223,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,7,Saturday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2008-02-24T00:00:00,20080224,2008,CY 2008,20081,Q1-2008,200802,February 2008,2,February,1,Sunday,2008,FY 2008,3,Q3,20083,Q3-2008,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
2009-02-01T00:00:00,20090201,2009,CY 2009,20091,Q1-2009,200902,February 2009,2,February,1,Sunday,2009,FY 2009,3,Q3,20093,Q3-2009,8,February,WeekEnd,0,None,Spring/Business,Spring/Back to Business,Spring/Back to School
